,user_id,signup_time,purchase_time,purchase_value,device_id,source,browser,sex,age,ip_address,label
10117,217366,2015-02-14 0:41,2015-03-24 20:29,18,PMUXGDNIYDEKO,Ads,Chrome,M,39,423389360.8,0
10118,345241,2015-01-01 5:25,2015-01-01 5:25,51,BAKAGZRGSUHTG,Ads,Chrome,M,29,3370394938.0,0
10119,393521,2015-04-15 1:20,2015-06-18 21:35,26,VNHYACEFACYIH,Direct,FireFox,M,51,1072177907.0,0
10120,204268,2015-06-08 14:08,2015-06-29 19:34,25,RPIKRIPJPLLQF,Direct,Chrome,M,30,3508766962.0,0
10121,251515,2015-04-21 9:54,2015-07-15 15:36,33,BVBIUORRPRXIM,Direct,Chrome,M,26,3310656520.0,0
10122,284970,2015-04-16 2:53,2015-07-12 13:10,47,BYKADCGJBIUDX,Direct,Safari,M,25,4066114125.0,0
10123,242138,2015-08-15 11:58,2015-11-25 16:46,41,MBSQGWCHHCJPE,Ads,Safari,F,54,986642980.6,0
10124,369479,2015-02-21 14:38,2015-04-14 22:09,44,AAXWKVBISBGWI,Direct,FireFox,M,50,4133186697.0,0
10125,370248,2015-07-11 16:53,2015-08-27 23:14,46,AHSNIFIVLLEYF,SEO,Chrome,F,35,3882103905.0,0
10126,313648,2015-03-20 20:21,2015-05-20 12:44,40,AYQYMUOVVFYRF,Direct,Safari,M,20,535698761.2,0
10127,268350,2015-06-24 4:24,2015-10-19 7:27,55,GQARVWSTLSING,Ads,Safari,F,42,2399949640.0,0
10128,355297,2015-07-26 12:18,2015-08-22 0:52,48,HPZTGFBIQQRVB,SEO,IE,M,21,2945734739.0,0
10129,311191,2015-07-14 18:50,2015-09-26 1:07,32,ILXMLNFFLKHMT,SEO,Chrome,F,30,3435446382.0,0
10130,12886,2015-01-28 16:34,2015-04-08 20:07,73,CKRMSMBGOXXIS,SEO,IE,F,52,2367942509.0,0
10131,340235,2015-03-04 19:44,2015-03-17 22:21,51,KNWTNEQIRNEVP,SEO,Safari,M,33,3759496484.0,0
10132,389612,2015-07-04 5:45,2015-10-01 8:13,38,XCYGQPRLYZFHN,SEO,Safari,M,19,1708112234.0,0
10133,70443,2015-03-29 7:47,2015-04-26 20:53,55,YBMKOFRSFSMWG,Ads,FireFox,F,31,4168088006.0,0
10134,86819,2015-01-09 14:44,2015-01-09 14:44,41,TYWQESIGFVROA,SEO,IE,F,28,2459168589.0,0
10135,208199,2015-01-04 16:35,2015-01-04 16:35,23,DNEKXSIEGFBWD,SEO,Chrome,M,39,3645562403.0,0
10136,230384,2015-08-01 19:32,2015-11-22 1:26,46,NAMYHNWCUOZCK,Ads,IE,M,45,3057315778.0,0
10137,73570,2015-06-15 16:06,2015-07-19 6:37,25,JAWVNXRTLBEYX,Direct,IE,M,27,1148132151.0,0
10138,213397,2015-08-18 3:25,2015-09-22 13:39,24,ZJWSOJURMECWK,Ads,IE,F,35,2462857611.0,0
10139,133561,2015-02-02 11:17,2015-04-19 17:12,52,HAYWZJAVXQMKJ,SEO,IE,M,32,3745253361.0,0
10140,110905,2015-01-03 3:37,2015-03-09 6:35,17,SPZWFPLVHJOHC,Direct,IE,M,30,2266603610.0,0
10141,261761,2015-01-15 15:59,2015-05-13 13:29,30,UWUJPTYXHDXND,Ads,IE,M,33,2716188748.0,0
10142,369124,2015-07-19 22:04,2015-11-14 5:32,48,EJNTNQGBIBXHF,SEO,Chrome,F,43,2185038632.0,0
10143,244194,2015-08-12 6:22,2015-11-24 12:47,17,ODAGMWDKGNWNK,Ads,Chrome,M,22,1357748358.0,0
10144,296326,2015-04-08 2:05,2015-05-12 7:17,51,JPTGIWCVLIBPM,Ads,Chrome,F,41,3285427499.0,0
10145,19766,2015-08-01 8:24,2015-09-04 0:06,72,CYAZYZUCRIBFN,Direct,FireFox,M,27,1623152538.0,0
10146,19096,2015-01-03 22:49,2015-04-27 4:40,76,SEIQHJBFRHLJX,Ads,Chrome,M,31,4040165394.0,0
10147,160750,2015-05-21 6:25,2015-06-14 9:59,9,NWYPHNEWKZFIJ,Direct,Safari,F,37,1056903350.0,0
10148,341689,2015-01-02 8:24,2015-01-02 8:24,40,ZYZQZXBXADPST,Ads,IE,F,29,2056130101.0,0
10149,339261,2015-06-22 10:08,2015-10-11 0:01,66,LIGVMKNVSFPXD,SEO,Opera,M,18,994944087.6,0
10150,127476,2015-04-07 1:56,2015-05-30 23:54,64,QYZDACUGJODEA,SEO,Opera,M,46,2500644459.0,0
10151,326175,2015-04-03 21:33,2015-05-08 12:44,50,OEIRWLCEMRPMY,SEO,Chrome,M,28,523780872.0,0
10152,180956,2015-04-03 5:40,2015-04-12 11:26,10,DCDGZIXMAFJDT,Ads,Chrome,M,22,4243630260.0,0
10153,360175,2015-08-17 18:37,2015-09-21 12:30,61,PVIVNIMXLACYU,SEO,IE,M,36,2207865519.0,0
10154,375141,2015-07-02 15:26,2015-07-15 1:13,15,BNIRLHUNTPQVR,SEO,Chrome,F,23,1379073760.0,0
10155,233335,2015-03-27 2:49,2015-05-18 23:22,62,MVCZGMWJARKWW,Ads,IE,M,24,92489181.04,0
10156,393676,2015-06-21 11:43,2015-09-17 2:16,37,QAUANALITQYWV,SEO,Chrome,M,47,1090146547.0,0
10157,380336,2015-01-22 20:30,2015-04-11 5:32,9,UCLSDAMAYJZBJ,SEO,IE,M,54,3165798576.0,0
10158,179204,2015-01-11 5:15,2015-01-11 5:15,44,AJBIJPIXVZKJE,Direct,Chrome,M,27,1980120298.0,0
10159,110793,2015-05-01 19:34,2015-06-18 7:00,13,YUNUHZBAKYVCJ,Direct,FireFox,F,20,2046438718.0,0
10160,165784,2015-01-07 9:35,2015-01-07 9:35,46,WNMHVNFRTDDYI,Ads,IE,M,33,1056839533.0,0
10161,143978,2015-07-07 5:41,2015-08-04 0:47,20,LWSMQMKESJZIQ,SEO,IE,M,39,554011156.1,0
10162,215966,2015-01-27 17:28,2015-04-04 5:54,42,MXWCGBICKAPOG,Direct,Chrome,M,23,3250174248.0,0
10163,280640,2015-02-15 4:58,2015-05-26 19:53,42,JLSOSQUCJBAML,SEO,Chrome,F,20,3819273719.0,0
10164,163156,2015-04-12 14:04,2015-07-12 21:02,34,XETPOVSIRURXK,Direct,Safari,M,33,540840804.8,0
10165,203320,2015-01-03 10:15,2015-01-03 10:16,9,STJGIGUAWTUVX,Ads,IE,F,35,2893226913.0,0
10166,61703,2015-07-21 17:52,2015-10-15 17:17,28,PBSNGBGJYKKAA,SEO,Chrome,M,18,4102085696.0,0
10167,354049,2015-04-20 18:38,2015-05-19 12:43,28,TYHXKBTLELVUC,Ads,Chrome,M,33,3009263375.0,0
10168,310106,2015-02-07 9:38,2015-03-02 11:37,12,XVNBNQDDAEYBN,Direct,Chrome,M,42,1112199681.0,0
10169,229540,2015-02-28 9:29,2015-06-23 17:20,53,CBVWMBURWZLYY,Ads,FireFox,M,25,3272702667.0,0
10170,342443,2015-01-01 12:32,2015-01-01 12:32,36,PJJKOFHZHRDXZ,Ads,FireFox,M,29,4194851989.0,0
10171,326607,2015-06-26 6:26,2015-09-12 5:06,14,TXWCGTPEJQVUV,SEO,IE,F,45,4113558448.0,0
10172,43943,2015-05-16 8:38,2015-06-22 16:19,43,ASKIQSFRWUFGF,SEO,Safari,M,32,1005692092.0,0
10173,2455,2015-04-09 12:59,2015-06-09 4:13,39,RAPLBGPDCJXGB,Ads,FireFox,M,21,852451864.5,0
10174,367299,2015-08-09 10:39,2015-12-05 8:17,59,FQUYMJZWYJLUE,Ads,FireFox,F,30,198130352.5,0
10175,364847,2015-08-01 19:29,2015-09-21 8:28,32,YHRMLVZIEIAJA,Direct,Chrome,M,33,1296561268.0,0
10176,280425,2015-05-29 12:02,2015-07-01 0:07,16,NUTPMIQHBKXRO,SEO,Chrome,F,39,2434768492.0,0
10177,281035,2015-07-07 10:56,2015-07-27 3:28,37,KEMHKSLMPVERH,Direct,Chrome,M,18,451503954.9,0
10178,372651,2015-01-08 18:23,2015-01-14 18:37,69,AKUPVZUHQKEPO,Ads,Chrome,F,37,3802374538.0,0
10179,72395,2015-03-18 12:27,2015-06-23 5:36,70,NGQAULVIIALKK,Ads,IE,F,28,479414884.5,0
10180,56651,2015-07-16 15:22,2015-09-16 17:48,39,RECBBQGGNNTDU,SEO,Chrome,M,37,3501885236.0,0
10181,187306,2015-01-02 23:07,2015-01-02 23:07,10,XVDAWKDGXCSJB,Direct,Safari,M,41,4095196690.0,0
10182,288301,2015-07-30 16:12,2015-10-17 20:14,15,NWKZOMFFYIZEO,SEO,Opera,M,41,345611875.4,0
10183,176875,2015-04-19 0:27,2015-07-07 5:25,33,VHQANIDGDJQYF,Ads,Safari,F,23,4196681271.0,0
10184,300608,2015-01-10 22:30,2015-01-10 22:30,15,FDNNLXUMFXIYK,Ads,Chrome,M,40,1603966891.0,0
10185,120494,2015-01-21 19:03,2015-02-17 14:50,28,KUFHUMUVJOYXK,SEO,IE,F,26,1656345783.0,0
10186,46535,2015-06-10 19:04,2015-09-25 20:54,19,XYHTMNXQLBFUT,Ads,FireFox,M,31,1154796140.0,0
10187,106105,2015-01-02 3:40,2015-01-02 3:40,28,CIKWEUFEEIYSP,Ads,FireFox,M,27,592604170.1,0
10188,203071,2015-06-12 8:24,2015-07-09 5:31,19,DKXLOOVRDVIXI,Ads,Chrome,F,27,1551071514.0,0
10189,34654,2015-01-03 16:19,2015-03-18 0:11,17,NMQWLYQYIHHLC,SEO,IE,F,34,3676676259.0,0
10190,389412,2015-07-17 6:14,2015-09-10 8:41,27,KOOWZVFYBTBYV,Direct,Safari,M,42,2747423024.0,0
10191,149427,2015-02-16 1:03,2015-03-04 7:07,46,KMUVZKYWOKVQU,SEO,Safari,M,33,4167295954.0,0
10192,64312,2015-01-14 22:24,2015-03-21 0:09,82,JPVVAPUKDDLUP,Ads,Chrome,M,39,468086072.0,0
10193,384247,2015-05-03 20:48,2015-07-06 15:08,40,GXKESVXANVLDD,Direct,Safari,M,45,2994643741.0,0
10194,372498,2015-05-29 18:21,2015-08-22 17:51,16,RQZDQLFMNCSKG,SEO,Chrome,F,18,226843646.3,0
10195,388689,2015-07-20 16:54,2015-10-02 10:37,42,LEILBYWXEHLDF,Ads,Chrome,M,36,3914546394.0,0
10196,50898,2015-03-20 11:31,2015-07-01 17:19,86,JQYLWXXQCPGYJ,SEO,Safari,F,31,3434835796.0,0
10197,95936,2015-01-12 14:49,2015-01-12 14:49,39,IHLNJPBZJUDZZ,Ads,Chrome,M,39,3814899968.0,0
10198,22567,2015-01-13 2:06,2015-01-13 2:06,20,MAPWMXUMJRIGV,SEO,Chrome,F,20,2352611864.0,0
10199,300700,2015-01-25 9:47,2015-04-02 2:16,22,ROYSRGVQFJUEY,Direct,Chrome,M,22,1901391192.0,0
10200,25284,2015-08-09 2:08,2015-10-15 17:23,38,ZBXISIHKNRWNY,SEO,Chrome,F,46,1812747602.0,0
10201,142253,2015-03-25 20:52,2015-06-22 6:39,71,UCLBHCFHDNBPS,Ads,IE,F,48,3481512677.0,0
10202,261099,2015-01-16 10:42,2015-04-09 5:39,38,OOCJPVSYZHAZC,SEO,FireFox,M,26,3985173260.0,0
10203,355287,2015-05-29 2:04,2015-06-19 12:32,9,EJJJPJQCHFIAA,SEO,IE,M,24,2157048839.0,0
10204,28325,2015-08-04 11:03,2015-08-06 19:25,27,CPOQGCJDWCYDX,SEO,IE,F,27,1682385143.0,0
10205,246283,2015-08-04 18:16,2015-11-10 5:28,32,CUOMKMGKJXSOX,SEO,FireFox,F,40,2076768980.0,0
10206,267402,2015-07-05 15:07,2015-08-29 14:23,39,DZOUUESSLRVOE,Direct,Safari,M,37,591135999.5,0
10207,218727,2015-02-10 12:45,2015-04-17 8:04,31,KQWZFSWDQTBFK,Direct,Safari,M,29,1481248796.0,0
10208,258280,2015-03-24 2:37,2015-07-10 3:29,31,MFZVYRXBFKKPW,Ads,Chrome,M,23,2623892540.0,0
10209,68611,2015-01-09 10:42,2015-01-09 10:42,38,FRLOPITIAKGAR,SEO,FireFox,F,28,31681698.69,0
10210,167031,2015-07-25 12:26,2015-11-20 10:06,54,AHBGFFVAHWGQO,SEO,Chrome,M,29,470481833.8,0
10211,75392,2015-03-29 11:46,2015-07-19 17:14,9,WLNLJEGVAZCSV,Ads,IE,F,30,4173433368.0,0
10212,47988,2015-03-23 2:30,2015-05-18 12:48,30,EAFRRFLYWFQMC,Ads,FireFox,M,27,2117148178.0,0
10213,7626,2015-01-01 18:52,2015-01-01 18:52,15,YSSKYOSJHPPLJ,SEO,Opera,M,53,2621473820.0,0
10214,42711,2015-03-21 4:01,2015-04-13 4:40,28,ZGNHLHBMRMQHN,SEO,Chrome,F,25,2082925585.0,0
10215,106739,2015-08-05 22:34,2015-11-11 3:31,9,EWCTUWQGWZDYL,Direct,Chrome,F,30,3331937390.0,0
10216,254119,2015-04-11 18:24,2015-06-17 3:29,43,IWVMQEAELIOQN,Ads,IE,F,34,1258302058.0,0
10217,261237,2015-01-11 0:35,2015-01-11 0:36,18,JZYDNTKEVRSGP,Ads,Chrome,M,23,565529320.7,0
10218,99911,2015-03-20 17:13,2015-05-24 2:31,22,AXTVRGQZUKURL,Ads,FireFox,M,56,1909434422.0,0
10219,40597,2015-04-16 13:39,2015-04-22 21:54,47,ADEJSRJOLLROI,Ads,Chrome,M,35,2426616542.0,0
10220,315999,2015-01-19 4:21,2015-03-11 12:12,26,ETCPHKKVIKBVR,SEO,FireFox,F,37,4034302967.0,0
10221,368568,2015-06-10 9:03,2015-08-02 14:28,73,NQBUOCULUQTLM,Direct,IE,M,25,331322551.3,0
10222,310251,2015-02-26 10:20,2015-04-18 19:35,53,HIRWDNBVJGTMN,SEO,Chrome,F,22,826694195.5,0
10223,339508,2015-08-10 15:49,2015-09-20 18:33,25,MWQAHLXXFJRBU,Direct,IE,M,33,2175305816.0,0
10224,371584,2015-02-02 3:03,2015-04-29 4:55,36,RIIZZLLMXXTSQ,SEO,IE,F,37,2572368126.0,0
10225,31120,2015-07-02 8:40,2015-09-17 22:25,52,WOAAAFZPKKHSV,Ads,IE,M,36,468132571.3,0
10226,217462,2015-02-20 14:00,2015-02-22 10:43,30,WXJIINSKQVVOT,SEO,FireFox,M,41,1964217770.0,0
10227,346834,2015-06-01 15:53,2015-09-24 1:06,51,ISUJLLFMCYDXF,Ads,IE,M,39,3460852581.0,0
10228,161099,2015-05-01 2:52,2015-07-14 14:26,75,WAAQAQYACYGTO,Ads,Chrome,M,32,662535290.5,0
10229,16686,2015-02-20 1:50,2015-05-03 9:10,22,PMLPJTUEVGAMJ,SEO,FireFox,M,37,1913378372.0,0
10230,342604,2015-01-16 22:33,2015-02-27 19:49,27,FTHOZBTLWZVAX,SEO,Chrome,F,22,663036135.9,0
10231,260660,2015-03-28 6:59,2015-07-02 3:14,29,IFLLMJCRFSJVS,Ads,Chrome,M,42,336830036.9,0
10232,186673,2015-02-19 0:40,2015-02-25 18:59,14,PWPHZVSMQJUUF,Direct,Chrome,M,40,3552515130.0,0
10233,109404,2015-06-22 8:56,2015-07-03 8:54,57,FDUMWEAJFOARU,Ads,IE,F,30,862257669.5,0
10234,99250,2015-06-25 4:55,2015-10-18 12:28,62,VRCDZIFAQETAC,Ads,FireFox,M,27,558839877.1,0
10235,29911,2015-06-10 12:48,2015-06-19 7:52,70,NZITGURZXKTVN,Direct,Safari,F,24,4171010049.0,0
10236,392115,2015-04-04 9:09,2015-06-15 8:31,18,CFOPDTOZXGCHG,SEO,Chrome,F,19,1427036490.0,0
10237,297834,2015-03-20 21:01,2015-05-17 7:13,34,TAZERHILQRGHG,Ads,Safari,F,33,3470366670.0,0
10238,357013,2015-02-19 16:20,2015-05-11 19:02,9,VMKNJNRKXWSPX,Ads,FireFox,M,47,2136234196.0,0
10239,360341,2015-07-25 15:46,2015-09-22 22:40,30,AHGMURCKKBDIA,Direct,Chrome,M,20,773085528.8,0
10240,137673,2015-02-01 4:18,2015-03-11 20:32,23,FSRQSLFQOHYFU,Ads,IE,M,37,1956704455.0,0
10241,197730,2015-03-19 1:56,2015-03-24 16:44,37,NBZIEOKABYLBH,Ads,Chrome,F,40,2291069382.0,0
10242,205612,2015-02-03 5:37,2015-03-25 20:06,26,IBDAJDUWHXSFM,SEO,Chrome,F,28,2272890814.0,0
10243,282553,2015-03-21 1:48,2015-04-19 20:29,42,FZSKOAMRQOYLP,Ads,FireFox,M,27,1478585218.0,0
10244,55280,2015-08-13 16:23,2015-09-08 0:08,24,ZPHEMONDKLRKF,Ads,Chrome,F,34,562407861.6,0
10245,354101,2015-07-23 3:40,2015-08-24 2:34,32,JWDCBLQLVJOYV,Direct,Chrome,M,32,2427663279.0,0
10246,31288,2015-04-09 4:41,2015-06-09 19:23,70,LIYHPHOHMCYKT,SEO,IE,F,26,821580133.2,0
10247,217804,2015-01-02 6:29,2015-02-22 12:59,36,IZLNQROHFROQP,SEO,IE,F,37,196952683.6,0
10248,222219,2015-04-27 12:12,2015-06-16 17:19,14,SMQKEVIBSQLQI,SEO,Chrome,M,28,1818419151.0,0
10249,70310,2015-07-13 16:26,2015-07-31 23:58,31,HIYMEVPPCRCNN,SEO,FireFox,F,22,2093990999.0,0
10250,180927,2015-01-03 8:50,2015-01-26 17:31,25,CMCYBDUQHEQKC,Direct,IE,M,39,1753374103.0,0
10251,39158,2015-06-29 23:23,2015-07-19 3:22,74,HABVUCDHDCBGW,Direct,Safari,M,35,1967679718.0,0
10252,338357,2015-08-15 23:47,2015-08-20 12:45,10,SHMRLVXWKYJGX,SEO,FireFox,M,33,798837705.6,0
10253,284707,2015-03-04 16:31,2015-03-14 21:29,58,IWSAVCELUOZVC,Ads,IE,M,21,986890358.8,0
10254,191408,2015-08-11 20:02,2015-12-05 15:43,16,VRDIWKWAYIRQW,SEO,Chrome,F,39,277060372.9,0
10255,265168,2015-01-05 0:41,2015-01-05 0:41,59,UHCAPOHBEBXJW,Direct,Chrome,F,28,3445652471.0,0
10256,352482,2015-03-03 1:56,2015-06-27 1:00,42,DQNJCASCFCURY,Direct,Chrome,M,30,1800992010.0,0
10257,198508,2015-02-05 2:59,2015-04-25 23:01,39,HCHVIJIMMAYYL,Ads,IE,M,26,133854890.3,0
10258,191460,2015-07-15 19:10,2015-09-25 16:21,25,GXPIKZVTPBICY,Direct,Chrome,F,34,492692998.3,0
10259,342139,2015-07-07 20:18,2015-10-09 0:09,28,DUVZDSPCXLQRB,SEO,Chrome,M,43,1891586879.0,0
10260,188638,2015-08-16 17:35,2015-10-15 23:14,22,GHDZUINAHTNFK,Ads,Safari,M,47,3065640977.0,0
10261,127850,2015-06-19 10:41,2015-09-05 14:43,65,NYYPERQAZCVQL,Ads,Chrome,M,43,701287587.8,0
10262,54599,2015-03-02 13:28,2015-04-14 19:30,19,UEZKXDBCVKFDS,Ads,Chrome,M,42,224980175.6,0
10263,138790,2015-01-04 17:01,2015-01-04 17:01,17,SPOBTQHGAFBGZ,SEO,FireFox,M,19,2561165470.0,0
10264,295689,2015-04-02 14:30,2015-06-16 7:28,29,TMODIZZDUSSOJ,SEO,IE,F,34,3399636199.0,0
10265,348969,2015-03-10 12:26,2015-04-20 16:58,25,CIHPLXSOVGPCN,SEO,Chrome,F,38,2384035391.0,0
10266,96298,2015-01-04 22:17,2015-01-04 22:17,35,TZZDLDMKAXGXV,SEO,Chrome,M,32,3375939435.0,0
10267,382595,2015-05-31 14:00,2015-08-07 11:46,19,HXNKVWVTBZUGW,Direct,IE,M,24,1945708900.0,0
10268,40522,2015-07-10 6:49,2015-08-23 13:50,12,XFBWBOTYQNIAS,SEO,Chrome,M,48,2999738113.0,0
10269,99115,2015-02-26 0:49,2015-06-22 5:02,52,SGDUPLARCLQXR,Ads,IE,M,46,3701779527.0,0
10270,340261,2015-01-05 8:18,2015-01-05 8:18,36,EGLGSEGYPMMAM,SEO,FireFox,M,37,3503223510.0,0
10271,224760,2015-02-01 4:45,2015-03-19 18:49,18,IWEWPBGMERXOI,Ads,Chrome,M,35,1964010669.0,0
10272,147916,2015-01-14 7:50,2015-02-16 15:04,43,SKGRLEOAHFDWR,SEO,IE,F,30,1372195711.0,0
10273,144801,2015-06-25 15:57,2015-07-28 3:45,31,EWSNOEXJDTYKA,Ads,FireFox,M,34,834098457.0,0
10274,41681,2015-01-31 17:52,2015-04-05 22:34,61,VXKKBFACUQFFJ,SEO,FireFox,M,37,3719285392.0,0
10275,65333,2015-06-09 23:33,2015-07-21 3:25,41,AILYWCGDVTNIC,Ads,Chrome,M,41,2494194627.0,0
10276,24889,2015-02-08 15:10,2015-03-04 12:18,56,GAVWSAYNTXTOL,SEO,FireFox,F,30,3948041505.0,0
10277,360303,2015-04-12 1:04,2015-07-24 22:04,54,BTHKIIHWUVGLR,Ads,Chrome,F,46,454870874.9,0
10278,75820,2015-07-27 20:18,2015-08-29 4:44,18,ARTXASBBSOWRF,SEO,IE,M,37,1774420862.0,0
10279,268647,2015-04-07 8:19,2015-04-15 16:10,30,SHXRNQXIYCJXB,Ads,IE,F,32,1398796743.0,0
10280,159891,2015-03-11 12:19,2015-05-26 17:49,67,KJXQTZWVUDNFG,Direct,FireFox,M,28,2439643224.0,0
10281,260282,2015-03-31 17:27,2015-05-16 16:01,22,WQINKWFHVDZUC,SEO,Chrome,M,41,251317758.2,0
10282,265201,2015-01-30 16:16,2015-02-17 22:30,23,GOWVBQIAQULJS,SEO,Opera,M,30,1709400388.0,0
10283,41090,2015-01-19 21:53,2015-05-18 10:10,21,RZMHQTNNKHPPI,Direct,FireFox,M,32,1233347011.0,0
10284,113951,2015-03-01 0:36,2015-04-14 19:21,70,EOTBGXNJKWIUR,SEO,IE,F,26,3102601119.0,0
10285,106905,2015-07-02 15:48,2015-08-11 6:30,50,CBFYKFYDDNCOW,Ads,Chrome,F,26,2276785467.0,0
10286,99512,2015-04-04 7:46,2015-07-01 6:35,10,MCDNSHOFGRBIN,Ads,IE,M,50,1550339402.0,0
10287,222036,2015-02-23 16:25,2015-05-17 10:18,18,OVEVPTOZGKHCN,SEO,Chrome,M,30,2278813948.0,0
10288,229763,2015-03-27 14:35,2015-06-24 18:18,19,KXWLSMKCOEMEX,Ads,Chrome,F,35,1406963631.0,0
10289,48233,2015-04-04 1:16,2015-07-06 16:32,36,GIRNBQCQQMTKB,Ads,FireFox,F,23,1342995386.0,0
10290,354286,2015-05-28 18:40,2015-06-04 21:00,17,TLWZHIGKEFFOG,Ads,Safari,M,39,4006219800.0,0
10291,303263,2015-06-20 0:09,2015-07-13 10:16,93,FYYZSMTASRNAU,Ads,IE,M,18,376628372.6,0
10292,257087,2015-07-06 22:38,2015-08-27 14:27,32,CEULQATTESCHW,SEO,IE,F,38,542659907.0,0
10293,194161,2015-04-08 22:33,2015-06-04 17:31,60,QJFZZXTAZCWOM,SEO,IE,M,36,883775233.8,0
10294,4372,2015-04-26 23:58,2015-08-11 11:17,25,CDZHTDNNRSBUQ,Ads,IE,M,36,4119523964.0,0
10295,295467,2015-02-27 19:12,2015-05-30 22:45,25,SVRVSNMZJBZRY,SEO,IE,F,22,2291750142.0,0
10296,59341,2015-08-04 6:39,2015-11-26 11:46,29,MSKCTYHNLVXVH,Direct,Chrome,F,20,3033135143.0,0
10297,58564,2015-06-13 11:47,2015-08-15 9:58,41,OUDHMTBPKAXEX,Ads,Chrome,F,45,1525495971.0,0
10298,272006,2015-05-22 10:09,2015-07-17 20:33,13,DVXELINHRPTLF,Ads,Chrome,M,29,1956842631.0,0
10299,144271,2015-02-09 12:02,2015-03-18 17:37,40,TTCZRGYLEFPCY,SEO,Safari,M,36,1212837978.0,0
10300,394773,2015-02-08 0:50,2015-02-13 4:37,35,DHZGDHQOXUEIR,Ads,Chrome,M,32,1374025550.0,0
10301,159974,2015-02-09 18:02,2015-05-04 15:43,12,FXQQYRYKULTZV,Ads,IE,M,21,2402032563.0,0
10302,51474,2015-04-16 21:47,2015-05-30 17:27,19,RCGTTTWTRETCP,Direct,Safari,M,28,4266254370.0,0
10303,105658,2015-05-16 15:36,2015-05-25 9:23,25,NPNUJSADOULYM,Ads,Chrome,F,25,59911662.22,0
10304,70849,2015-04-26 2:14,2015-05-18 6:53,25,PRWDCRETVEYEC,Direct,Safari,M,44,135682672.2,0
10305,288663,2015-06-24 4:56,2015-07-11 11:30,52,LOHFSGDIFTQYT,Direct,IE,M,44,1156428692.0,0
10306,65841,2015-07-20 21:43,2015-11-13 23:02,75,FIAKVLBBALIIX,Ads,FireFox,M,27,1833590543.0,0
10307,143252,2015-07-08 7:43,2015-09-30 7:13,48,MDQJDRYJBVEGQ,SEO,FireFox,F,42,341732874.5,0
10308,167350,2015-07-19 12:32,2015-08-29 5:32,90,MEHCFADTOSRWB,SEO,FireFox,F,55,52835071.0,0
10309,73321,2015-08-08 8:36,2015-09-08 0:47,14,CEAXGOXUIKTIO,Direct,Safari,F,42,2625670828.0,0
10310,6291,2015-04-18 1:25,2015-07-05 13:29,26,CLIWNNYJHKZPF,SEO,Chrome,F,34,2619194944.0,0
10311,339936,2015-03-14 6:06,2015-04-29 4:00,22,EBCGAVSDADICV,SEO,Opera,F,28,2278706038.0,0
10312,183649,2015-03-16 17:40,2015-05-28 23:52,17,RIJHBEOGZUDES,SEO,Safari,M,28,2234539971.0,0
10313,284466,2015-06-11 16:46,2015-08-07 16:33,30,SQPNUVAVPGEPL,Ads,Safari,F,40,3706714856.0,0
10314,391990,2015-04-07 1:22,2015-04-21 5:40,31,CNXMABHOSXSRZ,SEO,Chrome,F,20,1042556585.0,0
10315,380211,2015-08-17 5:13,2015-09-15 8:35,38,CJVFUHJGMYZOH,Ads,IE,M,36,995553972.7,0
10316,304103,2015-02-03 7:29,2015-05-24 14:12,15,AYZJMIOMZRJQC,Ads,Chrome,M,31,41772293.08,0
10317,384817,2015-05-08 2:19,2015-06-30 4:09,44,ZKDIOUXIFMBGF,Ads,IE,M,45,4263789043.0,0
10318,80133,2015-07-31 23:24,2015-10-10 20:53,25,RSSWDKTFKPVIT,SEO,Chrome,F,34,3759709752.0,0
10319,317294,2015-06-15 5:04,2015-09-19 15:02,30,SIGWKFOYGGKWA,Direct,FireFox,F,35,4122862353.0,0
10320,191448,2015-06-02 13:32,2015-08-31 8:39,13,KPKGOLRDOZOHV,Ads,Safari,M,26,2664434573.0,0
10321,89880,2015-03-31 2:51,2015-06-02 16:24,18,VOLCGBCORPAZX,SEO,Safari,M,28,3120692494.0,0
10322,22341,2015-03-20 19:32,2015-06-27 7:00,79,RJWGTALYKPKUC,Ads,Chrome,F,18,3608904932.0,0
10323,281360,2015-08-16 9:58,2015-10-27 12:19,76,RDSBQIUNXWFKR,Ads,FireFox,M,37,738231657.6,0
10324,3277,2015-01-02 23:08,2015-03-15 15:35,41,TWHRXVXYRWXKZ,SEO,Chrome,M,54,3708815211.0,0
10325,135505,2015-03-10 13:17,2015-07-06 15:41,28,KWZPNQJEFOBXK,SEO,FireFox,F,36,2970171309.0,0
10326,295886,2015-03-30 17:59,2015-07-03 20:50,10,IBWZVIIPVYTTK,SEO,FireFox,M,21,430859627.5,0
10327,58821,2015-05-27 13:32,2015-07-08 10:43,20,XZYJLVYZCCIOV,SEO,Chrome,M,33,4281495861.0,0
10328,230575,2015-04-20 9:08,2015-07-15 4:34,14,FCKKHWNDJMUGO,Direct,IE,M,37,2383462440.0,0
10329,367449,2015-02-21 10:08,2015-05-01 10:14,11,QWGVAODDWSWRE,Ads,IE,M,41,3978628118.0,0
10330,100491,2015-07-09 23:49,2015-10-16 15:00,46,CUBSJRXRGCVVM,Ads,FireFox,F,29,2006346086.0,0
10331,38037,2015-02-10 7:54,2015-04-29 13:13,41,KXVZGDIVYDQXS,Direct,Safari,F,34,3179602969.0,0
